id	state	abbr	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
5929	Ohio	OH	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	503	6.4	5.6	7.2	"3,005"	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	BO1	CAT1	_RFDRHV4	RESP046	"(40.06021014100048, -82.40426005599966)"
5930	Ohio	OH	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"9,984"	93.6	92.8	94.4	"3,006"	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	BO1	CAT1	_RFDRHV4	RESP054	"(40.06021014100048, -82.40426005599966)"
5931	Oklahoma	OK	Demographics	Sex	Gender of respondent	Female	Overall	Overall	"5,010"	51	49.6	52.4	"2,090"	%	Crude Prevalence			BRFSS	CLASS05	Topic51	40	BO1	CAT1	SEX	RESP002	"(35.47203135600046, -97.52107021399968)"
5932	Ohio	OH	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"4,457"	30.8	29.6	32.1	894	%	Crude Prevalence			BRFSS	CLASS03	Topic05	39	BO1	CAT1	_DRDXAR1	RESP046	"(40.06021014100048, -82.40426005599966)"
5933	Ohio	OH	Chronic Health Indicators	Arthritis	Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"6,431"	69.2	67.9	70.4	895	%	Crude Prevalence			BRFSS	CLASS03	Topic05	39	BO1	CAT1	_DRDXAR1	RESP054	"(40.06021014100048, -82.40426005599966)"
5934	Ohio	OH	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,099"	10.8	9.8	11.7	710	%	Crude Prevalence			BRFSS	CLASS03	Topic06	39	BO1	CAT1	_CASTHM1	RESP046	"(40.06021014100048, -82.40426005599966)"
5935	Ohio	OH	Chronic Health Indicators	Asthma	Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"9,731"	89.2	88.3	90.2	711	%	Crude Prevalence			BRFSS	CLASS03	Topic06	39	BO1	CAT1	_CASTHM1	RESP054	"(40.06021014100048, -82.40426005599966)"
5936	Ohio	OH	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,473"	15	13.9	16.1	664	%	Crude Prevalence			BRFSS	CLASS03	Topic06	39	BO1	CAT1	_LTASTH1	RESP046	"(40.06021014100048, -82.40426005599966)"
5937	Ohio	OH	Chronic Health Indicators	Asthma	Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"9,411"	85	83.9	86.1	665	%	Crude Prevalence			BRFSS	CLASS03	Topic06	39	BO1	CAT1	_LTASTH1	RESP054	"(40.06021014100048, -82.40426005599966)"
5938	Ohio	OH	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	Yes	Overall	Overall	839	4.8	4.4	5.3	573	%	Crude Prevalence			BRFSS	CLASS03	Topic10	39	BO1	CAT1	CVDCRHD4	RESP046	"(40.06021014100048, -82.40426005599966)"
5939	Ohio	OH	Chronic Health Indicators	Cardiovascular Disease	Ever told you had angina or coronary heart disease?	No	Overall	Overall	"9,968"	95.2	94.7	95.7	574	%	Crude Prevalence			BRFSS	CLASS03	Topic10	39	BO1	CAT1	CVDCRHD4	RESP054	"(40.06021014100048, -82.40426005599966)"
5940	Ohio	OH	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	Yes	Overall	Overall	807	5.4	4.8	6	527	%	Crude Prevalence			BRFSS	CLASS03	Topic10	39	BO1	CAT1	CVDINFR4	RESP046	"(40.06021014100048, -82.40426005599966)"
5941	Ohio	OH	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a heart attack (myocardial infarction)?	No	Overall	Overall	"10,072"	94.6	94	95.2	528	%	Crude Prevalence			BRFSS	CLASS03	Topic10	39	BO1	CAT1	CVDINFR4	RESP054	"(40.06021014100048, -82.40426005599966)"
5942	Ohio	OH	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a stroke?	Yes	Overall	Overall	570	3.5	3.1	4	618	%	Crude Prevalence			BRFSS	CLASS03	Topic10	39	BO1	CAT1	CVDSTRK3	RESP046	"(40.06021014100048, -82.40426005599966)"
5943	Ohio	OH	Chronic Health Indicators	Cardiovascular Disease	Ever told you had a stroke?	No	Overall	Overall	"10,310"	96.5	96	97	619	%	Crude Prevalence			BRFSS	CLASS03	Topic10	39	BO1	CAT1	CVDSTRK3	RESP054	"(40.06021014100048, -82.40426005599966)"
5944	Ohio	OH	Chronic Health Indicators	Depression	Ever told you that you have a form of depression?	Yes	Overall	Overall	"2,289"	20.9	19.6	22.1	940	%	Crude Prevalence			BRFSS	CLASS03	Topic17	39	BO1	CAT1	ADDEPEV2	RESP046	"(40.06021014100048, -82.40426005599966)"
5945	Ohio	OH	Chronic Health Indicators	Depression	Ever told you that you have a form of depression?	No	Overall	Overall	"8,604"	79.1	77.9	80.4	941	%	Crude Prevalence			BRFSS	CLASS03	Topic17	39	BO1	CAT1	ADDEPEV2	RESP054	"(40.06021014100048, -82.40426005599966)"
5946	Ohio	OH	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	Overall	Overall	"1,751"	11.7	10.9	12.6	"1,032"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	39	BO1	CAT1	DIABETE3	RESP046	"(40.06021014100048, -82.40426005599966)"
5947	Ohio	OH	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"Yes, pregnancy-related"	Overall	Overall	119	1.2	0.8	1.5	"1,033"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	39	BO1	CAT1	DIABETE3	RESP051	"(40.06021014100048, -82.40426005599966)"
5948	Ohio	OH	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"No, pre-diabetes or borderline diabetes"	Overall	Overall	195	1.3	0.9	1.6	"1,035"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	39	BO1	CAT1	DIABETE3	RESP052	"(40.06021014100048, -82.40426005599966)"
5949	Ohio	OH	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	No	Overall	Overall	"8,849"	85.8	84.9	86.8	"1,034"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	39	BO1	CAT1	DIABETE3	RESP054	"(40.06021014100048, -82.40426005599966)"
5950	Ohio	OH	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	Yes	Overall	Overall	448	2.9	2.5	3.3	986	%	Crude Prevalence			BRFSS	CLASS03	Topic35	39	BO1	CAT1	CHCKIDNY	RESP046	"(40.06021014100048, -82.40426005599966)"
5951	Ohio	OH	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	No	Overall	Overall	"10,436"	97.1	96.7	97.5	987	%	Crude Prevalence			BRFSS	CLASS03	Topic35	39	BO1	CAT1	CHCKIDNY	RESP054	"(40.06021014100048, -82.40426005599966)"
5952	Ohio	OH	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	Yes	Overall	Overall	"1,063"	6.4	5.8	6.9	802	%	Crude Prevalence			BRFSS	CLASS03	Topic40	39	BO1	CAT1	CHCOCNCR	RESP046	"(40.06021014100048, -82.40426005599966)"
5953	Ohio	OH	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	No	Overall	Overall	"9,840"	93.6	93.1	94.2	803	%	Crude Prevalence			BRFSS	CLASS03	Topic40	39	BO1	CAT1	CHCOCNCR	RESP054	"(40.06021014100048, -82.40426005599966)"
5954	Ohio	OH	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	Yes	Overall	Overall	974	6	5.5	6.6	756	%	Crude Prevalence			BRFSS	CLASS03	Topic53	39	BO1	CAT1	CHCSCNCR	RESP046	"(40.06021014100048, -82.40426005599966)"
5955	Ohio	OH	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	No	Overall	Overall	"9,918"	94	93.4	94.5	757	%	Crude Prevalence			BRFSS	CLASS03	Topic53	39	BO1	CAT1	CHCSCNCR	RESP054	"(40.06021014100048, -82.40426005599966)"
5956	Ohio	OH	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	909	12.8	11.6	14	"3,501"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	39	BO1	CAT1	_RFBLDS2	RESP046	"(40.06021014100048, -82.40426005599966)"
5957	Ohio	OH	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"6,294"	87.2	86	88.4	"3,502"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	39	BO1	CAT1	_RFBLDS2	RESP054	"(40.06021014100048, -82.40426005599966)"
5958	Ohio	OH	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions)	Had a blood stool test in the past year	Overall	Overall	454	7.9	6.8	9	"3,541"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	39	BO1	CAT1	_RFBLDS3	RESP190	"(40.06021014100048, -82.40426005599966)"
5959	Ohio	OH	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions)	Have not had a blood stool test in the past year	Overall	Overall	"5,284"	92.1	91.1	93.2	"3,542"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	39	BO1	CAT1	_RFBLDS3	RESP191	"(40.06021014100048, -82.40426005599966)"
5960	Ohio	OH	Colorectal Cancer Screening	Sigmoidoscopy	Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"5,082"	67.6	65.9	69.2	"3,581"	%	Crude Prevalence			BRFSS	CLASS04	Topic52	39	BO1	CAT1	_RFSIGM2	RESP046	"(40.06021014100048, -82.40426005599966)"
5961	Ohio	OH	Colorectal Cancer Screening	Sigmoidoscopy	Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"2,267"	32.4	30.8	34.1	"3,582"	%	Crude Prevalence			BRFSS	CLASS04	Topic52	39	BO1	CAT1	_RFSIGM2	RESP054	"(40.06021014100048, -82.40426005599966)"
5962	Ohio	OH	Colorectal Cancer Screening	USPSTF Recommendations	Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions)	Met USPSTF recommendations for testing	Overall	Overall	"3,812"	65.1	63.2	67	"3,621"	%	Crude Prevalence			BRFSS	CLASS04	Topic64	39	BO1	CAT1	_CRCREC	RESP192	"(40.06021014100048, -82.40426005599966)"
5963	Ohio	OH	Colorectal Cancer Screening	USPSTF Recommendations	Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions)	Did not meet USPSTF recommendations for testing	Overall	Overall	"1,841"	34.9	33	36.8	"3,622"	%	Crude Prevalence			BRFSS	CLASS04	Topic64	39	BO1	CAT1	_CRCREC	RESP193	"(40.06021014100048, -82.40426005599966)"
5964	Ohio	OH	Demographics	Age	What is your age?	18-24 years	Overall	Overall	451	12.7	11.4	13.9	"1,348"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	39	BO1	CAT1	AGE	RESP010	"(40.06021014100048, -82.40426005599966)"
5965	Ohio	OH	Demographics	Age	What is your age?	25-34 years	Overall	Overall	814	16	14.7	17.2	"1,349"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	39	BO1	CAT1	AGE	RESP011	"(40.06021014100048, -82.40426005599966)"
5966	Ohio	OH	Demographics	Age	What is your age?	35-44 years	Overall	Overall	"1,163"	15.6	14.4	16.7	"1,350"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	39	BO1	CAT1	AGE	RESP012	"(40.06021014100048, -82.40426005599966)"
5967	Ohio	OH	Demographics	Age	What is your age?	45-54 years	Overall	Overall	"1,807"	17.8	16.7	18.9	"1,351"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	39	BO1	CAT1	AGE	RESP013	"(40.06021014100048, -82.40426005599966)"
5968	Ohio	OH	Demographics	Age	What is your age?	55-64 years	Overall	Overall	"2,706"	17.6	16.7	18.6	"1,352"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	39	BO1	CAT1	AGE	RESP014	"(40.06021014100048, -82.40426005599966)"
5969	Ohio	OH	Demographics	Age	What is your age?	65+ years	Overall	Overall	"3,992"	20.4	19.5	21.3	"1,353"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	39	BO1	CAT1	AGE	RESP015	"(40.06021014100048, -82.40426005599966)"
5970	Ohio	OH	Demographics	Disability status	"Are you blind or do you have serious difficulty seeing, even when wearing glasses?"	Yes	Overall	Overall	590	4.4	3.9	5	"2,386"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	BLIND	RESP046	"(40.06021014100048, -82.40426005599966)"
5971	Ohio	OH	Demographics	Disability status	"Are you blind or do you have serious difficulty seeing, even when wearing glasses?"	No	Overall	Overall	"10,077"	95.6	95	96.1	"2,387"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	BLIND	RESP054	"(40.06021014100048, -82.40426005599966)"
5972	Ohio	OH	Demographics	Disability status	"Do you have serious difficulty concentrating, remembering, or making decisions?"	Yes	Overall	Overall	"1,228"	11.6	10.6	12.6	"2,432"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DECIDE	RESP046	"(40.06021014100048, -82.40426005599966)"
5973	Ohio	OH	Demographics	Disability status	"Do you have serious difficulty concentrating, remembering, or making decisions?"	No	Overall	Overall	"9,398"	88.4	87.4	89.4	"2,433"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DECIDE	RESP054	"(40.06021014100048, -82.40426005599966)"
5974	Ohio	OH	Demographics	Disability status	Do you have difficulty doing errands alone?	Yes	Overall	Overall	948	7.5	6.7	8.2	"2,570"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DIFFALON	RESP046	"(40.06021014100048, -82.40426005599966)"
5975	Ohio	OH	Demographics	Disability status	Do you have difficulty doing errands alone?	No	Overall	Overall	"9,692"	92.6	91.8	93.3	"2,571"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DIFFALON	RESP054	"(40.06021014100048, -82.40426005599966)"
5976	Ohio	OH	Demographics	Disability status	Do you have difficulty dressing or bathing?	Yes	Overall	Overall	518	3.8	3.3	4.4	"2,524"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DIFFDRES	RESP046	"(40.06021014100048, -82.40426005599966)"
5977	Ohio	OH	Demographics	Disability status	Do you have difficulty dressing or bathing?	No	Overall	Overall	"10,157"	96.2	95.6	96.7	"2,525"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DIFFDRES	RESP054	"(40.06021014100048, -82.40426005599966)"
5978	Ohio	OH	Demographics	Disability status	Do you have serious difficulty walking or climbing stairs?	Yes	Overall	Overall	"2,120"	14.8	13.9	15.8	"2,478"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DIFFWALK	RESP046	"(40.06021014100048, -82.40426005599966)"
5979	Ohio	OH	Demographics	Disability status	Do you have serious difficulty walking or climbing stairs?	No	Overall	Overall	"8,534"	85.2	84.2	86.1	"2,479"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	DIFFWALK	RESP054	"(40.06021014100048, -82.40426005599966)"
5980	Ohio	OH	Demographics	Disability status	"Adults who are limited in any activities because of physical, mental, or emotional problems"	Yes	Overall	Overall	"2,832"	22.4	21.2	23.6	"2,294"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	QLACTLM2	RESP046	"(40.06021014100048, -82.40426005599966)"
5981	Ohio	OH	Demographics	Disability status	"Adults who are limited in any activities because of physical, mental, or emotional problems"	No	Overall	Overall	"7,848"	77.6	76.4	78.8	"2,295"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	QLACTLM2	RESP054	"(40.06021014100048, -82.40426005599966)"
5982	Ohio	OH	Demographics	Disability status	Adults with health problem(s) that requires the use of special equipment	Yes	Overall	Overall	"1,442"	9.6	8.8	10.4	"2,340"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	USEEQUIP	RESP046	"(40.06021014100048, -82.40426005599966)"
5983	Ohio	OH	Demographics	Disability status	Adults with health problem(s) that requires the use of special equipment	No	Overall	Overall	"9,266"	90.4	89.6	91.2	"2,341"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	39	BO1	CAT1	USEEQUIP	RESP054	"(40.06021014100048, -82.40426005599966)"
5984	Ohio	OH	Demographics	Education	What is the highest grade or year of school you completed?	Less than H.S.	Overall	Overall	842	12.2	11	13.4	"1,731"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	39	BO1	CAT1	EDUCA	RESP021	"(40.06021014100048, -82.40426005599966)"
5985	Ohio	OH	Demographics	Education	What is the highest grade or year of school you completed?	H.S. or G.E.D.	Overall	Overall	"3,881"	34.5	33	35.9	"1,732"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	39	BO1	CAT1	EDUCA	RESP022	"(40.06021014100048, -82.40426005599966)"
5986	Ohio	OH	Demographics	Education	What is the highest grade or year of school you completed?	Some post-H.S.	Overall	Overall	"2,736"	30.6	29.1	32	"1,733"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	39	BO1	CAT1	EDUCA	RESP023	"(40.06021014100048, -82.40426005599966)"
5987	Ohio	OH	Demographics	Education	What is the highest grade or year of school you completed?	College+	Overall	Overall	"3,418"	22.8	21.8	23.8	"1,734"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	39	BO1	CAT1	EDUCA	RESP024	"(40.06021014100048, -82.40426005599966)"
5988	Ohio	OH	Demographics	Employment	What is your employment status?	No work< yr	Overall	Overall	222	3.5	2.8	4.2	"1,814"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP027	"(40.06021014100048, -82.40426005599966)"
5989	Ohio	OH	Demographics	Employment	What is your employment status?	No work >yr	Overall	Overall	252	2.8	2.3	3.3	"1,813"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP028	"(40.06021014100048, -82.40426005599966)"
5990	Ohio	OH	Demographics	Employment	What is your employment status?	Student	Overall	Overall	202	5.2	4.3	6.1	"1,816"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP030	"(40.06021014100048, -82.40426005599966)"
5991	Ohio	OH	Demographics	Employment	What is your employment status?	Retired	Overall	Overall	"3,482"	18.7	17.8	19.6	"1,817"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP031	"(40.06021014100048, -82.40426005599966)"
5992	Ohio	OH	Demographics	Employment	What is your employment status?	Unable to work	Overall	Overall	959	7.7	6.9	8.4	"1,818"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP032	"(40.06021014100048, -82.40426005599966)"
5993	Ohio	OH	Demographics	Employment	What is your employment status?	Employed	Overall	Overall	"4,295"	49.3	47.8	50.7	"1,811"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP137	"(40.06021014100048, -82.40426005599966)"
5994	Ohio	OH	Demographics	Employment	What is your employment status?	Homemaker	Overall	Overall	745	5.8	5.2	6.5	"1,815"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP141	"(40.06021014100048, -82.40426005599966)"
5995	Ohio	OH	Demographics	Employment	What is your employment status?	Self-employed	Overall	Overall	672	7.1	6.3	7.8	"1,812"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	39	BO1	CAT1	EMPLOY1	RESP172	"(40.06021014100048, -82.40426005599966)"
5996	Ohio	OH	Demographics	Income	What is your annual household income?	"Less than $15,000"	Overall	Overall	"1,075"	11.2	10.1	12.2	"1,994"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	39	BO1	CAT1	INCOME	RESP016	"(40.06021014100048, -82.40426005599966)"
5997	Ohio	OH	Demographics	Income	What is your annual household income?	"$15,000 - 24,999"	Overall	Overall	"1,812"	18.8	17.5	20.1	"1,995"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	39	BO1	CAT1	INCOME	RESP017	"(40.06021014100048, -82.40426005599966)"
5998	Ohio	OH	Demographics	Income	What is your annual household income?	"$25,000 - 34,999"	Overall	Overall	"1,132"	10.4	9.5	11.4	"1,996"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	39	BO1	CAT1	INCOME	RESP018	"(40.06021014100048, -82.40426005599966)"
5999	Ohio	OH	Demographics	Income	What is your annual household income?	"$35,000 -  49,999"	Overall	Overall	"1,412"	15.6	14.5	16.8	"1,997"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	39	BO1	CAT1	INCOME	RESP019	"(40.06021014100048, -82.40426005599966)"
6000	Ohio	OH	Demographics	Income	What is your annual household income?	"$50,000+"	Overall	Overall	"3,826"	44	42.4	45.6	"1,998"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	39	BO1	CAT1	INCOME	RESP020	"(40.06021014100048, -82.40426005599966)"
6001	Ohio	OH	Demographics	Internet	Have you used the internet in the past 30 days?	Yes	Overall	Overall	"7,982"	82.7	81.6	83.7	"2,179"	%	Crude Prevalence			BRFSS	CLASS05	Topic34	39	BO1	CAT1	INTERNET	RESP046	"(40.06021014100048, -82.40426005599966)"
6002	Ohio	OH	Demographics	Internet	Have you used the internet in the past 30 days?	No	Overall	Overall	"2,784"	17.4	16.3	18.4	"2,180"	%	Crude Prevalence			BRFSS	CLASS05	Topic34	39	BO1	CAT1	INTERNET	RESP054	"(40.06021014100048, -82.40426005599966)"
6003	Ohio	OH	Demographics	Marital Status	What is your marital status?	Married	Overall	Overall	"5,663"	51.2	49.8	52.7	"1,456"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	39	BO1	CAT1	MARITAL	RESP033	"(40.06021014100048, -82.40426005599966)"
6004	Ohio	OH	Demographics	Marital Status	What is your marital status?	Divorced	Overall	Overall	"1,565"	11.5	10.6	12.4	"1,457"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	39	BO1	CAT1	MARITAL	RESP034	"(40.06021014100048, -82.40426005599966)"
6005	Ohio	OH	Demographics	Marital Status	What is your marital status?	Widowed	Overall	Overall	"1,753"	8.2	7.6	8.8	"1,458"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	39	BO1	CAT1	MARITAL	RESP035	"(40.06021014100048, -82.40426005599966)"
6006	Ohio	OH	Demographics	Marital Status	What is your marital status?	Separated	Overall	Overall	179	2	1.6	2.5	"1,459"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	39	BO1	CAT1	MARITAL	RESP036	"(40.06021014100048, -82.40426005599966)"
6007	Ohio	OH	Demographics	Marital Status	What is your marital status?	Never married	Overall	Overall	"1,478"	23.1	21.7	24.6	"1,460"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	39	BO1	CAT1	MARITAL	RESP037	"(40.06021014100048, -82.40426005599966)"
6008	Ohio	OH	Demographics	Marital Status	What is your marital status?	Partnered	Overall	Overall	220	3.9	3.2	4.6	"1,461"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	39	BO1	CAT1	MARITAL	RESP038	"(40.06021014100048, -82.40426005599966)"
6009	Ohio	OH	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Five or more children	Overall	Overall	67	1.1	0.7	1.4	"1,598"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	39	BO1	CAT1	_CHLDCNT	RESP090	"(40.06021014100048, -82.40426005599966)"
6010	Ohio	OH	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Four children	Overall	Overall	123	1.8	1.3	2.2	"1,597"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	39	BO1	CAT1	_CHLDCNT	RESP091	"(40.06021014100048, -82.40426005599966)"
6011	Ohio	OH	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Three children	Overall	Overall	362	5.1	4.3	5.8	"1,596"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	39	BO1	CAT1	_CHLDCNT	RESP092	"(40.06021014100048, -82.40426005599966)"
6012	Ohio	OH	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Two children	Overall	Overall	917	11.9	10.8	12.9	"1,595"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	39	BO1	CAT1	_CHLDCNT	RESP093	"(40.06021014100048, -82.40426005599966)"
6013	Ohio	OH	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	One child	Overall	Overall	"1,072"	15.2	14	16.4	"1,594"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	39	BO1	CAT1	_CHLDCNT	RESP094	"(40.06021014100048, -82.40426005599966)"
6014	Ohio	OH	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	None	Overall	Overall	"8,331"	65.1	63.6	66.6	"1,593"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	39	BO1	CAT1	_CHLDCNT	RESP095	"(40.06021014100048, -82.40426005599966)"
6015	Ohio	OH	Demographics	Rent/Own Home	Do you own or rent your home?	Own	Overall	Overall	"8,294"	70.9	69.4	72.3	"2,225"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	39	BO1	CAT1	RENTHOM1	RESP003	"(40.06021014100048, -82.40426005599966)"
6016	Ohio	OH	Demographics	Rent/Own Home	Do you own or rent your home?	Rent	Overall	Overall	"2,107"	25.1	23.7	26.4	"2,226"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	39	BO1	CAT1	RENTHOM1	RESP004	"(40.06021014100048, -82.40426005599966)"
6017	Ohio	OH	Demographics	Rent/Own Home	Do you own or rent your home?	Other	Overall	Overall	291	4.1	3.4	4.8	"2,227"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	39	BO1	CAT1	RENTHOM1	RESP009	"(40.06021014100048, -82.40426005599966)"
6018	Ohio	OH	Demographics	Veteran Status	Have you ever served on active duty in the United States Armed Forces?	Yes	Overall	Overall	"1,289"	10.9	10.1	11.8	"2,133"	%	Crude Prevalence			BRFSS	CLASS05	Topic61	39	BO1	CAT1	VETERAN3	RESP046	"(40.06021014100048, -82.40426005599966)"
6019	Ohio	OH	Demographics	Veteran Status	Have you ever served on active duty in the United States Armed Forces?	No	Overall	Overall	"9,629"	89.1	88.2	89.9	"2,134"	%	Crude Prevalence			BRFSS	CLASS05	Topic61	39	BO1	CAT1	VETERAN3	RESP054	"(40.06021014100048, -82.40426005599966)"
